SALDO sense ID,polarity label
nätpedofil..1,-1.0
nätpedofili..1,-1.0
nätporr..1,0.0
nätpåse..1,0.0
nätrullare..1,0.0
nätsax..1,0.0
nätspel..1,0.0
nätspänning..1,0.0
nätstrumpa..1,0.0
nätsurfare..1,0.0
nätt..2,1.0
nätt_och_jämnt..1,0.0
nättelduk..1,0.0
nätthet..1,1.0
nättidning..1,0.0
nätting..1,0.0
nättopp..2,0.0
nättroll..1,-1.0
nättröja..1,0.0
nätupplaga..1,0.0
nätuppslagsverk..1,0.0
nätvan..1,0.0
nätvana..1,0.0
nätverk..1,0.0
nätverka..1,0.0
nätverkande..1,0.0
nätverkning..1,0.0
nätverksforskning..1,0.0
nätverksperspektiv..1,0.0
nätvinge..1,0.0
näva..1,0.0
näve..1,0.0
näver..1,0.0
näverbehållare..1,0.0
näverflak..1,0.0
näverkont..1,0.0
näverkorg..1,0.0
näverlur..1,0.0
näversöm..1,0.0
nävgröt..1,0.0
nävkamp..1,0.0
nävrätt..1,1.0
nå..1,0.0
nå..2,0.0
nå..3,0.0
nå..4,0.0
nåbar..1,0.0
nåbarhet..1,0.0
nåd..1,1.0
nåd..2,1.0
nåd..3,0.0
nåd..4,0.0
nåda..1,0.0
nådande..1,0.0
nådaskott..1,-1.0
nådastol..1,0.0
nådastöt..1,0.0
nådaval..1,0.0
nåde..1,1.0
nådeansökan..1,0.0
nådeansökning..1,0.0
nådebevis..1,1.0
nådebord..1,0.0
nådebröd..1,1.0
nådegåva..1,0.0
nådehjon..1,1.0
nådelig..1,1.0
nådelighet..1,1.0
nådemedel..1,0.0
nåderik..1,1.0
nådevedermäle..1,1.0
nådig..1,1.0
nådig..2,1.0
nådning..1,0.0
nådår..1,0.0
nående..1,0.0
nående..2,0.0
någon_enda_gång..1,0.0
någon_enstaka_gång..1,0.0
någon_gång_emellanåt..1,0.0
nål..1,0.0
nål..2,0.0
nål..3,0.0
nål..4,0.0
nåla..1,0.0
nålande..1,0.0
nåldyna..1,1.0
nålfil..1,0.0
nålfiltmatta..1,0.0
nålfiltsmatta..1,0.0
nålfin..1,0.0
nålformig..1,0.0
nålkort..1,0.0
nålmikrofon..1,0.0
nålpeng..1,0.0
nålpengar..1,0.0
nålshuvud..1,0.0
nålspets..1,0.0
nålstick..1,0.0
nålsticksangrepp..1,-1.0
nålsudd..1,0.0
nålsöga..1,0.0
nålsöga..2,0.0
nålventil..1,0.0
nåt..1,0.0
nåta..1,0.0
nåtande..1,0.0
nåtla..1,0.0
nåtlande..1,0.0
nåtling..1,0.0
nöd..1,-1.0
nöd..2,-1.0
nödankare..1,0.0
nödanrop..1,0.0
nödbedd..1,-1.0
nödbeddhet..1,-1.0
nödbjuden..1,-1.0
nödbroms..1,0.0
nödbromsa..1,0.0
nödbromsande..1,0.0
nödd..1,-1.0
nöddhet..1,-1.0
nöddop..1,0.0
nödfall..1,-1.0
nödfallsutväg..1,1.0
nödflagg..1,0.0
nödflagga..1,0.0
nödga..1,-1.0
nödgande..1,-1.0
nödgas..1,-1.0
nödhamn..1,0.0
nödhjälp..1,1.0
nödig..1,0.0
nödlanda..1,0.0
nödlandande..1,0.0
nödlandning..1,0.0
nödlidande..1,-1.0
nödläge..1,-1.0
nödlån..1,0.0
nödlögn..1,-1.0
nödlösning..1,1.0
nödmynt..1,0.0
nödproviant..1,0.0
nödraket..1,0.0
nödrim..1,0.0
nödrop..1,0.0
nödrätt..1,1.0
nödsaka..1,-1.0
nödsakad..1,-1.0
nödsakande..1,-1.0
nödsakas..1,-1.0
nödsamtal..1,0.0
nödsignal..1,0.0
nödsignalera..1,0.0
nödsignalerande..1,0.0
nödsignalering..1,0.0
nödsituation..1,-1.0
nödsituationslampa..1,0.0
nödslakt..1,-1.0
nödstopp..1,0.0
nödstoppa..1,0.0
nödstoppande..1,0.0
nödställd..1,-1.0
nödställdhet..1,-1.0
nödtorft..1,0.0
nödtorftig..1,0.0
nödtorftighet..1,0.0
nödtvungen..1,-1.0
nödtvång..1,-1.0
nödutgång..1,0.0
nödvuxen..1,0.0
nödvändig..1,0.0
nödvändiggöra..1,0.0
nödvändiggörande..1,0.0
nödvändighet..1,0.0
nödvändighetsartikel..1,0.0
nödvändighetsvara..1,0.0
nödvärn..1,1.0
nödvärnsrätt..1,1.0
nödår..1,-1.0
nödöppna..1,0.0
nödöppnande..1,0.0
nöja_sig..1,1.0
nöjaktig..1,1.0
nöjaktighet..1,1.0
nöjd..1,1.0
nöjdförklaring..1,1.0
nöjdhet..1,1.0
nöje..1,1.0
nöjesbegär..1,1.0
nöjesbranschen..1,0.0
nöjesbåt..1,0.0
nöjesdistrikt..1,0.0
nöjesetablissemang..1,0.0
nöjesfiskare..1,0.0
nöjesfiske..1,0.0
nöjesfält..1,0.0
nöjeshall..1,0.0
nöjesjakt..1,-1.0
nöjeskörning..1,0.0
nöjesliv..1,1.0
nöjeslokal..1,0.0
nöjeslysten..1,1.0
nöjeslystnad..1,1.0
nöjesläsande..1,0.0
nöjesläsning..1,0.0
nöjesläsning..2,0.0
nöjesmaskin..1,0.0
nöjesmord..1,-1.0
nöjesmörda..1,-1.0
nöjesmördande..1,-1.0
nöjespalats..1,0.0
nöjespappa..1,0.0
nöjespark..1,0.0
nöjesprogram..1,0.0
nöjesresa..1,0.0
nöjesresenär..1,0.0
nöjesskäl..1,0.0
nöjestur..1,0.0
nöjsam..1,1.0
nöjsamhet..1,1.0
nörd..1,0.0
nörda_ner_sig..1,0.0
nörderi..1,0.0
nördig..1,0.0
nördighet..1,0.0
nöt..1,0.0
nöt..2,0.0
nöt..3,-1.0
nöta..1,-1.0
nöta_bort..1,-1.0
nöta_in..1,0.0
nöta_ut..1,-1.0
nötande..1,-1.0
nötbarhet..1,-1.0
nötboskap..1,0.0
nötbrun..1,0.0
nötchoklad..1,1.0
nötfnas..1,
nötfrukt..1,0.0
nöthår..1,0.0
nötknäckare..1,0.0
nötknäpparansikte..1,-1.0
nötknäppare..1,0.0
nötkreatur..1,0.0
nötkreatursdrift..1,0.0
nötkråka..1,0.0
nötkärna..1,0.0
nötkött..1,0.0
nötliknande..1,0.0
nötmassa..1,0.0
nötning..1,-1.0
nötningsbeständig..1,0.0
nötningsbeständighet..1,0.0
nötningsresistans..1,0.0
nötningsresistent..1,0.0
nötolja..1,0.0
nötskal..1,0.0
nötskrika..1,0.0
nötstyng..1,0.0
nött..1,-1.0
nötvivel..1,0.0
nötväcka..1,0.0
o..1,0.0
oabbrevierad..1,0.0
oabbrevierbar..1,0.0
oabbrevierbarhet..1,0.0
oabdikerad..1,0.0
oabdikerbar..1,0.0
oabdikerbarhet..1,0.0
oabonnerad..1,0.0
oabonnerbar..1,0.0
oabonnerbarhet..1,0.0
oaborterad..1,
oaborterbar..1,
oaborterbarhet..1,
oabraderad..1,1.0
oabraderbar..1,-1.0
oabraderbarhet..1,-1.0
oabsolverad..1,0.0
oabsolverbar..1,0.0
oabsolverbarhet..1,0.0
oabsorberad..1,0.0
oabsorberad..2,0.0
oabsorberbar..1,0.0
oabsorberbar..2,0.0
oabsorberbarhet..1,0.0
oabsorberbarhet..2,0.0
oabstraherad..1,0.0
oabstraherbar..1,0.0
oabstraherbarhet..1,0.0
oaccederad..1,0.0
oaccederbar..1,0.0
oaccederbarhet..1,0.0
oaccelererad..1,0.0
oaccelererbar..1,0.0
oaccelererbarhet..1,0.0
oaccentuerad..1,0.0
oaccentuerbar..1,0.0
oaccentuerbarhet..1,0.0
oacceptabel..1,-1.0
oaccepterad..1,-1.0
oaccepterbar..1,1.0
oaccepterbarhet..1,1.0
oacklimatiserad..1,0.0
oacklimatiserbar..1,0.0
oacklimatiserbarhet..1,0.0
oackommoderad..1,0.0
oackommoderad..2,0.0
oackommoderbar..1,0.0
oackommoderbar..2,0.0
oackommoderbarhet..1,0.0
oackommoderbarhet..2,0.0
oackompanjerad..1,0.0
oackompanjerad..2,0.0
oackompanjerbar..1,0.0
oackompanjerbar..2,0.0
oackompanjerbarhet..1,0.0
oackompanjerbarhet..2,0.0
oackorderad..1,0.0
oackorderbar..1,0.0
oackorderbarhet..1,0.0
oackrediterad..1,-1.0
oackrediterbar..1,1.0
oackrediterbarhet..1,1.0
oackumulerad..1,0.0
oackumulerbar..1,0.0
oackumulerbarhet..1,0.0
oackvirerad..1,0.0
oackvirerbar..1,0.0
oackvirerbarhet..1,0.0
oadapterad..1,0.0
oadapterbar..1,0.0
oadapterbarhet..1,0.0
oadderad..1,0.0
oadderbar..1,0.0
oadderbarhet..1,0.0
oadjungerad..1,0.0
oadjungerbar..1,0.0
oadjungerbarhet..1,0.0
oadlad..1,0.0
oadministrerad..1,0.0
oadministrerbar..1,0.0
oadministrerbarhet..1,0.0
oadopterad..1,0.0
oadopterbar..1,0.0
oadopterbarhet..1,0.0
oadresserad..1,0.0
oadresserad..2,0.0
oadresserad..3,0.0
oadresserbar..1,0.0
oadresserbar..2,0.0
oadresserbar..3,0.0
oadresserbarhet..1,0.0
oadresserbarhet..2,0.0
oadresserbarhet..3,0.0
oadsorberad..1,0.0
oadsorberbar..1,0.0
oadsorberbarhet..1,0.0
oaducerad..1,0.0
oaducerbar..1,0.0
oaducerbarhet..1,0.0
oadvocerad..1,0.0
oadvocerbar..1,0.0
oadvocerbarhet..1,0.0
oafficierad..1,1.0
oafficierbar..1,-1.0
oafficierbarhet..1,-1.0
oaffinerad..1,0.0
oaffinerbar..1,0.0
oaffinerbarhet..1,0.0
oaffischerad..1,0.0
oaffischerbar..1,0.0
oaffischerbarhet..1,0.0
oafrikaniserad..1,0.0
oafrikaniserbar..1,0.0
oafrikaniserbarhet..1,0.0
oagad..1,1.0
oagerad..1,0.0
oagerbar..1,0.0
oagerbarhet..1,0.0
oagglomererad..1,0.0
oagglomererbar..1,0.0
oagglomererbarhet..1,0.0
oagglutinerad..1,0.0
oagglutinerad..2,0.0
oagglutinerbar..1,0.0
oagglutinerbar..2,0.0
oagglutinerbarhet..1,0.0
oagglutinerbarhet..2,0.0
oagiterad..1,1.0
oagiterbar..1,-1.0
oagiterbarhet..1,-1.0
oagnad..1,0.0
oajournerad..1,
oaktad..1,-1.0
oaktiverad..1,0.0
oaktiverbar..1,0.0
oaktiverbarhet..1,0.0
oaktsam..1,-1.0
oaktsamhet..1,-1.0
oaktsamhetsbrott..1,-1.0
oaktualiserad..1,0.0
oaktualiserbar..1,0.0
oaktualiserbarhet..1,0.0
oalarmerad..1,1.0
oalarmerbar..1,-1.0
oalarmerbarhet..1,-1.0
oalfabetiserad..1,0.0
oalfabetiserad..2,0.0
oalfabetiserad..3,0.0
oalfabetiserbar..1,0.0
oalfabetiserbar..2,0.0
oalfabetiserbar..3,0.0
oalfabetiserbarhet..1,0.0
oalfabetiserbarhet..2,0.0
oalfabetiserbarhet..3,0.0
oalienerad..1,1.0
oalienerbar..1,-1.0
oalienerbarhet..1,-1.0
oallegoriserad..1,0.0
oallegoriserbar..1,0.0
oallegoriserbarhet..1,0.0
oallierad..1,0.0
oallierbar..1,0.0
oallierbarhet..1,0.0
oallittererad..1,0.0
oallittererbar..1,0.0
oallittererbarhet..1,0.0
oallmänbildad..1,-1.0
oallokerad..1,0.0
oallokerbar..1,0.0
oallokerbarhet..1,0.0
oalluderad..1,0.0
oalluderbar..1,0.0
oalluderbarhet..1,0.0
oalstrad..1,0.0
oalternerad..1,0.0
oalternerbar..1,0.0
oalternerbarhet..1,0.0
oaluminerad..1,0.0
oaluminerbar..1,0.0
oaluminerbarhet..1,0.0
oamalgamerad..1,0.0
oamalgamerad..2,0.0
oamalgamerbar..1,0.0
oamalgamerbar..2,0.0
oamalgamerbarhet..1,0.0
oamalgamerbarhet..2,0.0
oambulerad..1,0.0
oambulerbar..1,0.0
oambulerbarhet..1,0.0
oamerikaniserad..1,0.0
oamerikaniserbar..1,0.0
oamerikaniserbarhet..1,0.0
oamerikansk..1,0.0
oammad..1,0.0
oamorterad..1,0.0
oamorterbar..1,0.0
oamorterbarhet..1,0.0
oamplifierad..1,0.0
oamplifierbar..1,0.0
oamplifierbarhet..1,0.0
oamputerad..1,
oamputerbar..1,
oamputerbarhet..1,
oanad..1,0.0
oanalyserad..1,0.0
oanalyserbar..1,0.0
oanalyserbarhet..1,0.0
oanammad..1,0.0
oanbefalld..1,-1.0
oanbefalld..2,1.0
oandlig..1,0.0
oandlighet..1,0.0
oanfrätt..1,1.0
oanfrätthet..1,1.0
oanfäktad..1,0.0
oanfäktbar..1,1.0
oanfäktbarhet..1,1.0
oanfäktlig..1,1.0
oanfäktlighet..1,1.0
oanförd..1,0.0
oanförd..2,0.0
oangenäm..1,-1.0
oangenämhet..1,-1.0
oanglad..1,0.0
oanglifierad..1,0.0
oanglifierbar..1,0.0
oanglifierbarhet..1,0.0
oangliserad..1,0.0
oangliserbar..1,0.0
oangliserbarhet..1,0.0
oangripbar..1,-1.0
oangripbarhet..1,-1.0
oangriplig..1,-1.0
oangriplighet..1,-1.0
oanhopad..1,0.0
oanimerad..1,-1.0
oanimerbar..1,1.0
oanimerbarhet..1,1.0
oanklagad..1,1.0
oankrad..1,0.0
oanlitad..1,0.0
oanländ..1,0.0
oanlöpt..1,0.0
oanlöpt..2,0.0
oanmanad..1,0.0
oanmodad..1,0.0
oanmäld..1,0.0
oanmärkt..1,1.0
oannekterad..1,0.0
oannekterbar..1,0.0
oannekterbarhet..1,0.0
oannihilerad..1,1.0
oannihilerbar..1,-1.0
oannihilerbarhet..1,-1.0
oannonserad..1,0.0
oannonserad..2,0.0
oannonserbar..1,0.0
oannonserbar..2,0.0
oannonserbarhet..1,0.0
oannonserbarhet..2,0.0
oannoterad..1,0.0
oannoterbar..1,0.0
oannoterbarhet..1,0.0
oannullerad..1,0.0
oannullerbar..1,0.0
oannullerbarhet..1,0.0
oanodiserad..1,0.0
oanodiserbar..1,0.0
oanodiserbarhet..1,0.0
oanonymiserad..1,0.0
oanonymiserbar..1,0.0
oanonymiserbarhet..1,0.0
oanordnad..1,0.0
oanpassad..1,0.0
oanrikad..1,0.0
oanropad..1,0.0
oanrättad..1,0.0
oansad..1,-1.0
oansamlad..1,0.0
oansenlig..1,0.0
oansenlighet..1,0.0
oanskaffad..1,0.0
oanspelad..1,0.0
oanstiftad..1,0.0
oanstormad..1,1.0
oansträngd..1,0.0
oanställd..1,0.0
oanställd..2,0.0
oanständig..1,-1.0
oanständighet..1,-1.0
oansvarig..1,-1.0
oansvarighet..1,-1.0
oansvälld..1,0.0
oansökt..1,0.0
oantagbar..1,1.0
oantagbarhet..1,1.0
oantaglig..1,1.0
oantaglighet..1,1.0
oantastad..1,1.0
oantastbar..1,1.0
oantastbarhet..1,1.0
oantastlig..1,1.0
oantastlighet..1,1.0
oanteciperad..1,
oantecknad..1,0.0
oantedaterad..1,0.0
oantedaterbar..1,0.0
oantedaterbarhet..1,0.0
oantichambrerad..1,0.0
oantichambrerbar..1,0.0
oantichambrerbarhet..1,0.0
oantikiserad..1,0.0
oantikiserbar..1,0.0
oantikiserbarhet..1,0.0
oanträffad..1,0.0
oanträffbar..1,0.0
oanträffbarhet..1,0.0
oantvardad..1,0.0
oantänd..1,0.0
oantågad..1,0.0
oanvisad..1,0.0
oanvisad..2,0.0
oanvänd..1,0.0
oanvändbar..1,-1.0
oanvändbarhet..1,-1.0
oapostroferad..1,0.0
oapostroferbar..1,0.0
oapostroferbarhet..1,0.0
oappellerad..1,0.0
oappellerbar..1,0.0
oappellerbarhet..1,0.0
oapplicerad..1,0.0
oapplicerad..2,0.0
oapplicerbar..1,0.0
oapplicerbar..2,0.0
oapplicerbarhet..1,0.0
oapplicerbarhet..2,0.0
oapplåderad..1,0.0
oapplåderbar..1,0.0
oapplåderbarhet..1,0.0
oapporterad..1,0.0
oapporterbar..1,0.0
oapporterbarhet..1,0.0
oapprecierad..1,0.0
oapprecierbar..1,0.0
oapprecierbarhet..1,0.0
oappreterad..1,0.0
oappreterbar..1,0.0
oappreterbarhet..1,0.0
oapprocherad..1,0.0
oapprocherbar..1,0.0
oapprocherbarhet..1,0.0
oapproximerad..1,
oapproximerbar..1,
oapproximerbarhet..1,
oapterad..1,0.0
oapterbar..1,0.0
oapterbarhet..1,0.0
oaptitlig..1,-1.0
oaptitlighet..1,-1.0
oarbetad..1,0.0
oargumenterad..1,0.0
oargumenterbar..1,0.0
oargumenterbarhet..1,0.0
oarkaiserad..1,0.0
oarkaiserbar..1,0.0
oarkaiserbarhet..1,0.0
oarkebuserad..1,1.0
oarkebuserbar..1,-1.0
oarkebuserbarhet..1,-1.0
oarkiverad..1,0.0
oarkiverbar..1,0.0
oarkiverbarhet..1,0.0
oarmerad..1,0.0
oarmerad..2,0.0
oarmerbar..1,0.0
oarmerbar..2,0.0
oarmerbarhet..1,0.0
oarmerbarhet..2,0.0
oarrangerad..1,0.0
oarrangerad..2,0.0
oarrangerbar..1,0.0
oarrangerbar..2,0.0
oarrangerbarhet..1,0.0
oarrangerbarhet..2,0.0
oarrenderad..1,0.0
oarrenderbar..1,0.0
oarrenderbarhet..1,0.0
oarresterad..1,1.0
oarresterbar..1,-1.0
oarresterbarhet..1,-1.0
oarronderad..1,0.0
oarronderbar..1,0.0
oarronderbarhet..1,0.0
oart..1,0.0
oartig..1,-1.0
oartighet..1,-1.0
oartikulerad..1,0.0
oartikulerbar..1,0.0
oartikulerbarhet..1,0.0
oarvoderad..1,0.0
oarvoderbar..1,0.0
oarvoderbarhet..1,0.0
oas..1,0.0
oas..2,0.0
oas..3,0.0
oasfalterad..1,0.0
oasfalterbar..1,0.0
oasfalterbarhet..1,0.0
oasis..1,0.0
oaskad..1,0.0
oaspirerad..1,0.0
oaspirerad..2,0.0
oaspirerbar..1,0.0
oaspirerbar..2,0.0
oaspirerbarhet..1,0.0
oaspirerbarhet..2,0.0
oassignerad..1,0.0
oassignerbar..1,0.0
oassignerbarhet..1,0.0
oassimilerad..1,0.0
oassimilerbar..1,0.0
oassimilerbarhet..1,0.0
oassisterad..1,-1.0
oassisterbar..1,1.0
oassisterbarhet..1,1.0
oassocierad..1,0.0
oassocierbar..1,0.0
oassocierbarhet..1,0.0
oassurerad..1,-1.0
oassurerbar..1,1.0
oassurerbarhet..1,1.0
oatrofierad..1,0.0
oatrofierbar..1,0.0
oatrofierbarhet..1,0.0
oattackerad..1,1.0
oattackerbar..1,-1.0
oattackerbarhet..1,-1.0
oattesterad..1,0.0
oattesterbar..1,0.0
oattesterbarhet..1,0.0
oattraherad..1,-1.0
oattraherbar..1,1.0
oattraherbarhet..1,1.0
oattrapperad..1,0.0
oattrapperbar..1,0.0
oattrapperbarhet..1,0.0
oattribuerad..1,0.0
oattribuerbar..1,0.0
oattribuerbarhet..1,0.0
oauktionerad..1,0.0
oauktionerbar..1,0.0
oauktionerbarhet..1,0.0
oauktoriserad..1,0.0
oauktoriserbar..1,0.0
oauktoriserbarhet..1,0.0
oauskulterad..1,0.0
oauskulterbar..1,0.0
oauskulterbarhet..1,0.0
oautentiserad..1,0.0
oautentiserbar..1,0.0
oautentiserbarhet..1,0.0
oautomatiserad..1,0.0
oautomatiserbar..1,0.0
oautomatiserbarhet..1,0.0
oavad..1,0.0
oavaktiverbar..1,0.0
oavaktiverbarhet..1,0.0
oavancerad..1,
oavannonserad..1,0.0
oavannonserbar..1,0.0
oavannonserbarhet..1,0.0
oavbalkad..1,0.0
oavbeställd..1,0.0
oavbetad..1,0.0
oavbetalad..1,0.0
oavbildad..1,0.0
oavblåst..1,0.0
oavbruten..1,0.0
oavböjd..1,1.0
oavbördad..1,-1.0
oavdelad..1,0.0
oavdramatiserad..1,0.0
oavdramatiserbar..1,0.0
oavdramatiserbarhet..1,0.0
oavdunstad..1,0.0
oavdämd..1,0.0
oavdömd..1,1.0
oavfattad..1,0.0
oavfettad..1,
oavflyttad..1,0.0
oavfolkad..1,0.0
oavfordrad..1,1.0
oavfuktad..1,
oavfyrad..1,1.0
oavfärdad..1,1.0
oavförd..1,
oavgiftad..1,-1.0
oavgjord..1,0.0
oavgränsad..1,0.0
oavgudad..1,-1.0
oavgärdad..1,0.0
oavhandlad..1,0.0
oavhjälplig..1,1.0
oavhjälpt..1,-1.0
oavhyst..1,0.0
oavhämtad..1,0.0
oavhändbar..1,0.0
oavhändbarhet..1,0.0
oavhängd..1,0.0
oavhängig..1,1.0
oavhängighet..1,1.0
oavhärdad..1,0.0
oavhörd..1,0.0
oavhöstad..1,0.0
oavinstallerbar..1,0.0
oavintellektualiserbar..1,
oavisad..1,
oaviserad..1,0.0
oaviserbar..1,0.0
oaviserbarhet..1,0.0
oavjagad..1,0.0
oavjämnad..1,0.0
oavkalkad..1,
oavklarad..1,-1.0
oavklingad..1,0.0
oavknoppad..1,0.0
oavkoloniserad..1,0.0
oavkoloniserbar..1,0.0
oavkoloniserbarhet..1,0.0
oavkopplad..1,0.0
oavkriminaliserad..1,1.0
oavkriminaliserbar..1,-1.0
oavkriminaliserbarhet..1,-1.0
oavkristnad..1,0.0
oavkrävd..1,1.0
oavkunnad..1,0.0
oavkyld..1,0.0
oavkänd..1,0.0
oavkönad..1,
oavlad..1,0.0
oavlagrad..1,0.0
oavlastad..1,-1.0
oavlivad..1,1.0
oavlockad..1,0.0
oavlossad..1,1.0
oavlusad..1,
oavlyssnad..1,0.0
oavlyst..1,0.0
oavlägsnad..1,
oavlämnad..1,0.0
oavlänkad..1,0.0
oavlåtlig..1,0.0
oavlåtlighet..1,0.0
oavlönad..1,0.0
oavlöpt..1,0.0
oavlöst..1,0.0
oavlövad..1,
oavmagnetiserad..1,
oavmagnetiserbar..1,
oavmagnetiserbarhet..1,
oavmaskad..1,0.0
oavmaskad..2,
oavmastad..1,
oavmattad..1,1.0
oavmystifierbar..1,0.0
oavmystifierbarhet..1,0.0
oavmätt..1,0.0
oavmätthet..1,0.0
oavnavlad..1,
oavnazifierad..1,
oavnazifierbar..1,
oavnazifierbarhet..1,
oavpassad..1,-1.0
oavpatrullerad..1,0.0
oavpatrullerbar..1,0.0
oavpatrullerbarhet..1,0.0
oavplanad..1,0.0
oavpolitiserad..1,
oavpolitiserbar..1,
oavpolitiserbarhet..1,
oavpolletterad..1,1.0
oavpolletterbar..1,-1.0
oavpolletterbarhet..1,-1.0
oavporträtterad..1,0.0
oavporträtterbar..1,0.0
oavporträtterbarhet..1,0.0
oavpressad..1,1.0
oavreagerad..1,0.0
oavreagerbar..1,0.0
oavreagerbarhet..1,0.0
oavregistrerad..1,
oavregistrerbar..1,
oavregistrerbarhet..1,
oavreglerad..1,
oavreglerbar..1,
oavreglerbarhet..1,
oavrest..1,0.0
oavromantiserad..1,
oavromantiserbar..1,
oavromantiserbarhet..1,
oavrundad..1,0.0
oavrustad..1,0.0
oavräknad..1,0.0
oavrättad..1,1.0
oavsaltad..1,
oavsedd..1,0.0
oavseglad..1,0.0
oavsiktlig..1,0.0
oavsiktlighet..1,0.0
oavskaffad..1,0.0
oavskavd..1,0.0
oavskedad..1,
oavskräckt..1,1.0
oavskärmad..1,-1.0
oavslipad..1,0.0
oavslutad..1,0.0
oavslöjad..1,0.0
oavsmakad..1,0.0
oavsmalnad..1,0.0
oavsnörd..1,1.0
oavsocialiserad..1,0.0
oavsocialiserbar..1,0.0
oavsocialiserbarhet..1,0.0
oavsomnad..1,1.0
oavspeglad..1,0.0
oavspelad..1,0.0
oavspisad..1,1.0
oavspärrad..1,1.0
oavstaliniserad..1,0.0
oavstaliniserbar..1,0.0
oavstaliniserbarhet..1,0.0
oavstannad..1,0.0
oavstavad..1,0.0
oavstressad..1,-1.0
oavstyckad..1,0.0
oavstyrd..1,1.0
oavstyrkt..1,1.0
oavställd..1,0.0
oavstämd..1,-1.0
oavstörd..1,
oavstött..1,0.0
oavsvalnad..1,0.0
oavsvavlad..1,
oavsynad..1,0.0
oavsänd..1,0.0
oavsättlig..1,
oavsättlighet..1,
oavsökt..1,0.0
oavsöndrad..1,0.0
oavtackad..1,-1.0
oavtalad..1,0.0
oavtappad..1,0.0
oavtecknad..1,0.0
oavtjänad..1,1.0
oavtonad..1,0.0
oavtrappad..1,0.0
oavtrubbad..1,1.0
oavtunnad..1,0.0
oavtäckt..1,
oavtågad..1,0.0
oavvaktad..1,0.0
oavvattnad..1,
oavvecklad..1,0.0
oavverkad..1,0.0
oavverkad..2,0.0
oavvisad..1,1.0
oavvisbar..1,-1.0
oavvisbarhet..1,-1.0
oavvislig..1,-1.0
oavvislighet..1,-1.0
oavvitad..1,1.0
oavvittrad..1,1.0
oavvägd..1,0.0
oavvägd..2,0.0
oavvänd..1,0.0
oavväpnad..1,1.0
oavvärjd..1,1.0
oavytterlig..1,0.0
oavytterlighet..1,0.0
oavyttrad..1,0.0
oaxiomatiserad..1,-1.0
oaxiomatiserbar..1,1.0
oaxiomatiserbarhet..1,1.0
oaxlad..1,0.0
oaxlad..2,0.0
obackad..1,0.0
obackad..2,0.0
obackupad..1,0.0
obadad..1,0.0
obaddad..1,0.0
obagatelliserad..1,1.0
obagatelliserbar..1,-1.0
obagatelliserbarhet..1,-1.0
obaissad..1,0.0
obajsad..1,1.0
obakad..1,0.0
obakdantad..1,1.0
obaktalad..1,1.0
obalad..1,0.0
obalans..1,-1.0
obalanserad..1,-1.0
obalanserad..2,-1.0
obalanserbar..1,0.0
obalanserbarhet..1,0.0
oballoterad..1,0.0
oballoterbar..1,0.0
oballoterbarhet..1,0.0
obalsamerad..1,-1.0
obalsamerbar..1,1.0
obalsamerbarhet..1,1.0
obanad..1,0.0
obanaliserad..1,1.0
obanaliserbar..1,-1.0
obanaliserbarhet..1,-1.0
obandad..1,-1.0
obankad..1,1.0
obankrutterad..1,1.0
obankrutterbar..1,-1.0
obankrutterbarhet..1,-1.0
obannad..1,1.0
obannlyst..1,1.0
obantad..1,0.0
obarkad..1,0.0
obarlastad..1,0.0
obarmhärtig..1,1.0
obarmhärtighet..1,1.0
obarrad..1,0.0
obarrikaderad..1,1.0
obarrikaderbar..1,-1.0
obarrikaderbarhet..1,-1.0
obaserad..1,0.0
obaserbar..1,0.0
obaserbarhet..1,0.0
obastad..1,0.0
obaxad..1,0.0
obducent..1,0.0
obducera..1,0.0
obducerande..1,0.0
obducerbar..1,0.0
obducerbarhet..1,0.0
obducering..1,0.0
obduktion..1,0.0
obduktionsrapport..1,0.0
obduktionsresultat..1,0.0
obeaktad..1,0.0
obearbetad..1,0.0
obeatifierbar..1,0.0
obeatifierbarhet..1,0.0
obebodd..1,0.0
obeboelig..1,-1.0
obeboelighet..1,-1.0
obebyggd..1,0.0
obebådad..1,0.0
obeckad..1,0.0
obedarrad..1,0.0
obedd..1,-1.0
obedrövad..1,1.0
obedyrad..1,-1.0
obedårad..1,-1.0
obedömd..1,0.0
obedövad..1,-1.0
obeedigad..1,0.0
obefalld..1,1.0
obefarad..1,1.0
obefaren..1,0.0
obefaren..2,-1.0
obefintlig..1,0.0
obefintlighet..1,0.0
obefläckad..1,1.0
obefogad..1,-1.0
obefolkad..1,0.0
obefordrad..1,0.0
obefordrad..2,0.0
obefraktad..1,0.0
obefriad..1,-1.0
obefruktad..1,0.0
obefruktad..2,-1.0
obefryndad..1,0.0
obefrämjad..1,-1.0
obefullmäktigad..1,-1.0
obefäst..1,0.0
obegabbad..1,1.0
obegagnad..1,0.0
obegapad..1,0.0
obeglänst..1,0.0
obegriplig..1,-1.0
obegriplighet..1,-1.0
obegrundad..1,0.0
obegränsad..1,0.0
obegråten..1,1.0
obegärd..1,0.0
obegåvad..1,-1.0
obehag..1,-1.0
obehaglig..1,-1.0
obehaglighet..1,-1.0
obehandlad..1,0.0
obehindrad..1,1.0
obehängd..1,0.0
obehärskad..1,-1.0
obehörig..1,-1.0
obehörighet..1,-1.0
obehövd..1,0.0
obehövlig..1,-1.0
obehövlighet..1,-1.0
